HospitalOwnership,UrbanRuralDesi,TEACHINGDesignation,Category,Tot_ED_NmbVsts,EDStations,EDDXCount,PrimaryCareShortageArea,MentalHealthShortageArea,Visits_Per_Station,Bed_Size_Encoded,Burden_Status,KProto_Cluster,DBSCAN_Cluster,Visits_Volume_Bin,Capacity_Strain_Bin
Investor Owned,Urban,Non-Teaching,Pneumonia,4135.333333333333,8.0,42.666666666666664,No,No,516.916020521641,4,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,24221.0,24.0,239.66666666666666,Yes,No,1009.2079128300363,5,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,17550.0,17.5,107.5,No,No,1002.8565697962458,5,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,109291.5,72.0,1713.5,No,No,1517.9372891753765,5,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,26386.333333333332,14.0,396.0,No,Yes,1884.7367489975602,2,Overburdened,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,69937.5,69.0,893.0,No,No,1013.5868096251,6,Under-Burdened,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,112998.5,62.0,2101.3333333333335,No,No,1822.5561576522325,6,Overburdened,0,0,High Volume,High Strain
Government,Frontier,Non-Teaching,Pneumonia,3495.0,3.0,70.0,Yes,Yes,1164.996116679611,1,Normal,1,0,Low Volume,Medium Strain
Government,Frontier,Non-Teaching,Pneumonia,2546.6666666666665,2.0,51.333333333333336,Yes,Yes,1273.3269666984997,1,Normal,1,0,Low Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,44698.666666666664,30.0,608.3333333333334,No,Yes,1489.9550589038693,4,Normal,4,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,54417.5,28.0,428.5,No,Yes,1943.4814487566255,6,Overburdened,4,0,High Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,39938.5,29.0,342.5,Yes,Yes,1377.189180279593,6,Normal,4,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,45627.5,12.0,442.0,No,Yes,3802.2884980929184,3,Overburdened,4,5,Medium Volume,High Strain
Government,Rural,Non-Teaching,Pneumonia,7767.0,7.0,212.0,Yes,Yes,1109.5698434716523,1,Normal,1,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,45660.666666666664,41.0,537.6666666666666,No,Yes,1113.6745251200343,4,Normal,3,0,Medium Volume,Low Strain
Government,Urban,Non-Teaching,Pneumonia,37046.333333333336,28.0,568.0,No,Yes,1323.0828608037402,2,Normal,2,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,15067.333333333334,12.0,170.66666666666666,Yes,No,1255.6100647693906,2,Normal,4,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,54291.666666666664,41.0,1003.0,No,Yes,1324.1866688975604,5,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,47474.5,26.0,1023.5,No,Yes,1825.9416054070748,2,Overburdened,2,0,Medium Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,90694.33333333333,53.0,1466.0,No,Yes,1711.213513607513,3,Normal,3,6,High Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,35054.666666666664,21.0,416.6666666666667,No,No,1669.2690463798192,3,Normal,4,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,47299.5,58.5,811.0,No,Yes,808.5383233267823,3,Under-Burdened,0,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,95381.5,59.0,1155.0,No,No,1616.6353192143526,5,Normal,0,0,High Volume,High Strain
Government,Urban,Teaching,Pneumonia,63503.666666666664,70.0,580.3333333333334,No,No,907.1951084959368,7,Under-Burdened,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,84523.33333333333,51.333333333333336,1182.0,No,No,1646.5581208003657,7,Normal,3,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,106119.0,53.0,1500.0,No,No,2002.2449052368102,5,Overburdened,3,0,High Volume,High Strain
Government,Rural,Non-Teaching,Pneumonia,21385.333333333332,18.0,95.33333333333333,Yes,No,1188.0734140332884,2,Normal,1,0,Low Volume,Medium Strain
Government,Rural,Non-Teaching,Pneumonia,11297.666666666666,7.0,211.33333333333334,Yes,Yes,1613.9500753094162,1,Normal,1,0,Low Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,33224.0,15.0,327.3333333333333,No,No,2214.9318567120954,3,Overburdened,4,0,Medium Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,22289.0,12.0,212.0,No,Yes,1857.4151188207343,3,Overburdened,4,0,Low Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,112998.5,80.5,3502.0,Yes,No,1403.7079001605093,6,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Teaching,Pneumonia,40403.0,40.0,391.0,No,No,1010.074747481313,6,Under-Burdened,3,0,Medium Volume,Low Strain
Government,Rural,Non-Teaching,Pneumonia,8291.666666666666,6.0,131.33333333333334,Yes,Yes,1381.9421412075424,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,75626.66666666667,52.0,1530.3333333333333,No,Yes,1454.35869467461,6,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,53317.333333333336,18.0,620.6666666666666,No,Yes,2962.0724284782805,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,62192.333333333336,43.0,1401.3333333333333,No,Yes,1446.3329969768224,5,Normal,3,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,30790.0,16.0,307.5,Yes,Yes,1924.3737972663766,3,Overburdened,4,0,Medium Volume,High Strain
Investor Owned,Rural,Non-Teaching,Pneumonia,22806.333333333332,15.333333333333334,280.6666666666667,Yes,Yes,1487.3685951943944,4,Normal,1,0,Low Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,35471.0,20.333333333333332,487.6666666666667,Yes,Yes,1744.4745518977616,3,Normal,4,0,Medium Volume,High Strain
Government,Urban,Teaching,Pneumonia,57942.0,47.0,530.0,Yes,No,1232.8082483386704,6,Normal,3,0,High Volume,Medium Strain
Investor Owned,Rural,Non-Teaching,Pneumonia,25407.666666666668,16.0,330.3333333333333,Yes,Yes,1587.9781741803079,1,Normal,1,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,23200.666666666668,15.0,398.6666666666667,No,Yes,1546.710079971058,2,Normal,2,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,79146.5,63.0,1065.5,No,No,1256.2934513819919,7,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,86469.0,80.5,941.3333333333334,No,Yes,1074.148934888331,7,Under-Burdened,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,112241.5,80.5,2441.5,No,No,1394.3041746205993,6,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Teaching,Pneumonia,96961.66666666667,77.33333333333333,1097.3333333333333,No,No,1253.8144930412295,6,Normal,0,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,17293.0,20.0,153.33333333333334,Yes,Yes,864.6495676752162,5,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,37200.666666666664,47.0,371.6666666666667,No,No,791.5033776943167,6,Under-Burdened,3,0,Medium Volume,Low Strain
Government,Urban,Non-Teaching,Pneumonia,39953.666666666664,40.0,528.6666666666666,No,No,998.8414169563123,6,Under-Burdened,3,0,Medium Volume,Low Strain
Government,Urban,Teaching,Pneumonia,60332.5,80.5,643.0,No,No,749.4719565873346,6,Under-Burdened,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,63761.0,48.0,926.6666666666666,No,No,1328.3538899262728,6,Normal,3,0,High Volume,Medium Strain
Government,Urban,Non-Teaching,Pneumonia,26922.5,8.0,487.0,No,No,3365.3082933646333,5,Overburdened,4,7,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,44178.666666666664,38.0,671.3333333333334,No,No,1162.5961852817054,4,Normal,3,0,Medium Volume,Low Strain
Government,Urban,Non-Teaching,Pneumonia,77978.0,72.0,1343.0,No,Yes,1083.027627357274,5,Normal,0,0,High Volume,Low Strain
Nonprofit,Urban,Teaching,Pneumonia,31841.333333333332,28.666666666666668,302.6666666666667,No,No,1110.7437985777447,5,Normal,2,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,10480.666666666666,12.0,97.66666666666667,No,No,873.3881610654213,5,Under-Burdened,2,0,Low Volume,Low Strain
Government,Urban,Teaching,Pneumonia,43609.0,59.0,233.66666666666666,No,No,739.135467943141,6,Under-Burdened,0,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,20186.666666666668,19.0,153.33333333333334,No,No,1062.4555811637292,5,Under-Burdened,2,0,Low Volume,Low Strain
Nonprofit,Urban,Teaching,Pneumonia,11045.666666666666,12.0,95.66666666666667,No,No,920.4714551626762,5,Under-Burdened,2,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,26493.666666666668,35.0,287.3333333333333,No,Yes,756.9616884871366,5,Under-Burdened,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,17995.0,16.0,151.66666666666666,No,No,1124.686797070752,3,Normal,2,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,49033.666666666664,28.0,774.3333333333334,No,Yes,1751.2017555231826,4,Overburdened,2,0,High Volume,High Strain
Government,Urban,Non-Teaching,Pneumonia,41087.333333333336,25.333333333333332,326.3333333333333,Yes,Yes,1621.8677808416658,4,Normal,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,29388.666666666668,14.0,351.0,No,Yes,2099.1889767697785,2,Overburdened,2,0,Medium Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,25987.0,11.0,273.3333333333333,No,Yes,2362.4523977705476,2,Overburdened,4,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,103851.33333333333,46.666666666666664,1870.6666666666667,No,Yes,2225.385237417449,2,Overburdened,3,8,High Volume,High Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,25632.666666666668,18.0,373.3333333333333,No,Yes,1424.0362459057894,2,Normal,1,0,Medium Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,20801.333333333332,22.0,294.0,No,Yes,945.5147217357325,2,Under-Burdened,1,0,Low Volume,Low Strain
Investor Owned,Rural,Non-Teaching,Pneumonia,19784.666666666668,11.0,200.0,No,Yes,1798.6044255111285,4,Overburdened,1,0,Low Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,27192.666666666668,23.0,307.6666666666667,No,No,1182.2893410336198,3,Normal,4,0,Medium Volume,Medium Strain
Government,Urban,Non-Teaching,Pneumonia,33189.666666666664,15.0,145.0,No,No,2212.6429693491314,4,Overburdened,4,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,39927.666666666664,19.0,632.3333333333334,No,No,2101.4550343219116,3,Overburdened,2,0,Medium Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,13136.0,22.0,89.0,No,No,597.0906376860738,6,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Rural,Non-Teaching,Pneumonia,1620.0,7.0,5.0,No,No,231.42824081679885,3,Under-Burdened,4,9,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,41904.5,26.0,419.0,No,No,1611.7109185727236,5,Normal,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,14532.0,17.0,111.0,No,No,854.8230265746903,5,Under-Burdened,2,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,32738.0,24.0,470.3333333333333,No,No,1364.0827649655146,4,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,22042.666666666668,22.0,243.33333333333334,No,Yes,1001.9389385126037,1,Under-Burdened,2,0,Low Volume,Low Strain
Government,Rural,Non-Teaching,Pneumonia,18819.5,10.0,156.5,No,Yes,1881.948118051882,2,Overburdened,1,0,Low Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,48621.0,41.0,503.0,Yes,Yes,1185.8777595420097,5,Normal,3,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,35892.0,40.5,387.5,No,No,886.2220034019743,6,Under-Burdened,3,0,Medium Volume,Low Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,9330.0,8.0,180.66666666666666,No,Yes,1166.2485421893223,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,52909.5,40.0,408.0,No,No,1322.7371693157077,6,Normal,3,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,47574.333333333336,35.0,480.6666666666667,No,No,1359.266278304873,6,Normal,3,0,Medium Volume,Medium Strain
Government,Urban,Non-Teaching,Pneumonia,49958.666666666664,25.0,475.0,No,No,1998.3458673283196,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Teaching,Pneumonia,73416.5,80.5,576.5,No,No,912.0060978874412,5,Under-Burdened,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,65069.0,36.0,850.0,No,No,1807.4717201467442,5,Overburdened,3,0,High Volume,High Strain
Government,Rural,Non-Teaching,Pneumonia,33380.333333333336,8.0,326.3333333333333,No,No,4172.536450996104,2,Overburdened,4,10,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,67463.5,30.0,966.0,No,No,2248.7825837391388,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,28103.666666666668,13.333333333333334,228.33333333333334,Yes,No,2107.7734191699356,3,Overburdened,2,0,Medium Volume,High Strain
Government,Frontier,Non-Teaching,Pneumonia,3986.3333333333335,6.0,92.33333333333333,Yes,Yes,664.3877815759197,3,Under-Burdened,1,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,24901.0,28.0,214.33333333333334,No,Yes,889.3211109567461,5,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,42502.0,26.0,618.3333333333334,No,Yes,1634.691678964739,5,Normal,2,0,Medium Volume,High Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,9721.666666666666,11.0,109.0,Yes,Yes,883.7870753450829,1,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,9916.0,7.0,201.0,Yes,Yes,1416.5694049008503,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,57303.333333333336,51.0,922.0,No,No,1123.594550929173,5,Normal,3,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,24714.666666666668,13.0,218.0,No,No,1901.1267427230187,3,Overburdened,2,0,Low Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,57780.0,45.0,745.3333333333334,No,No,1283.99971466673,4,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,48864.0,27.0,897.0,No,No,1809.7771074899601,3,Overburdened,2,0,Medium Volume,High Strain
Investor Owned,Rural,Non-Teaching,Pneumonia,8867.0,9.0,75.0,No,No,985.2211275320806,1,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,17207.5,15.0,175.0,No,No,1147.1659018893988,2,Normal,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,35628.0,29.5,342.0,No,Yes,1207.728404159863,5,Normal,4,0,Medium Volume,Medium Strain
Government,Urban,Non-Teaching,Pneumonia,8424.666666666666,8.333333333333334,104.0,Yes,No,1010.9587868494557,2,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Teaching,Pneumonia,53276.0,30.0,674.0,No,Yes,1775.8660747113086,4,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,31739.5,34.0,417.5,No,Yes,933.5144313192848,3,Under-Burdened,3,0,Medium Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,77669.33333333333,33.0,675.3333333333334,No,No,2353.6154483993587,6,Overburdened,2,0,High Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,51875.333333333336,32.0,692.6666666666666,No,No,1621.1036600717728,5,Normal,4,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,72098.66666666667,40.0,1084.3333333333333,No,No,1802.4662160501127,6,Overburdened,3,0,High Volume,High Strain
Government,Rural,Non-Teaching,Pneumonia,18690.333333333332,12.0,192.66666666666666,Yes,No,1557.5264798390444,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,28291.666666666668,14.0,322.6666666666667,Yes,Yes,2020.8318898819837,2,Overburdened,1,0,Medium Volume,High Strain
Government,Urban,Non-Teaching,Pneumonia,59761.5,80.5,839.5,Yes,Yes,742.3787897666099,6,Under-Burdened,0,0,High Volume,Low Strain
Government,Rural,Non-Teaching,Pneumonia,33321.0,24.0,1086.5,Yes,Yes,1388.3744215106578,4,Normal,1,0,Medium Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,28867.333333333332,15.0,431.0,Yes,Yes,1924.4876058971515,3,Overburdened,1,0,Medium Volume,High Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,30663.666666666668,18.0,498.6666666666667,Yes,Yes,1703.536090628098,2,Normal,1,0,Medium Volume,High Strain
Government,Urban,Non-Teaching,Pneumonia,40721.5,38.5,280.5,No,No,1057.70102397376,5,Under-Burdened,3,0,Medium Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,40176.0,28.0,399.3333333333333,No,No,1434.8566304083463,6,Normal,4,0,Medium Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,7952.0,6.0,129.0,No,No,1325.331124448126,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,22600.333333333332,14.0,366.6666666666667,No,No,1614.3083707321161,3,Normal,2,0,Low Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,45771.666666666664,31.0,628.0,No,Yes,1476.5049000521826,5,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,26971.5,11.0,390.0,No,Yes,2451.952316406985,1,Overburdened,2,0,Medium Volume,High Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,59699.0,44.0,483.6666666666667,Yes,Yes,1356.7951461829211,5,Normal,3,1,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,36398.0,40.0,181.0,No,No,909.9497725125568,4,Under-Burdened,3,0,Medium Volume,Low Strain
Government,Urban,Non-Teaching,Pneumonia,69248.0,54.0,382.0,No,No,1282.3701328944198,4,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Teaching,Pneumonia,112998.5,80.0,1501.0,No,No,1412.4810734398657,6,Normal,0,0,High Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,9934.0,5.0,171.0,Yes,Yes,1986.7960264079472,1,Overburdened,1,0,Low Volume,High Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,15236.0,11.0,262.5,Yes,Yes,1385.0896499185,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,26490.0,24.0,292.0,No,No,1103.7495401043584,3,Normal,2,0,Medium Volume,Low Strain
Investor Owned,Rural,Non-Teaching,Pneumonia,9268.0,9.0,146.0,Yes,Yes,1029.7766335815184,2,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Urban,Teaching,Pneumonia,63937.0,48.0,508.0,No,Yes,1332.0205558290509,6,Normal,3,0,High Volume,Medium Strain
Investor Owned,Rural,Non-Teaching,Pneumonia,11554.0,12.0,215.0,Yes,Yes,962.8325309728909,2,Under-Burdened,1,0,Low Volume,Low Strain
Government,Rural,Non-Teaching,Pneumonia,30623.0,20.0,373.0,Yes,Yes,1531.149234425383,4,Normal,1,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,74433.0,36.0,941.5,No,Yes,2067.582759004789,6,Overburdened,3,0,High Volume,High Strain
Government,Urban,Teaching,Pneumonia,45491.0,30.0,304.5,No,Yes,1516.3661612112796,5,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,53560.0,40.0,881.0,No,Yes,1338.9996652500836,5,Normal,3,0,High Volume,Medium Strain
Nonprofit,Frontier,Non-Teaching,Pneumonia,2364.0,2.0,18.0,Yes,Yes,1181.9940900295499,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Teaching,Pneumonia,41196.0,26.0,403.0,No,No,1584.4609290534888,6,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,72057.0,46.0,1585.0,Yes,No,1566.456181205178,6,Normal,3,0,High Volume,Medium Strain
Government,Urban,Non-Teaching,Pneumonia,33564.0,14.0,396.0,No,No,2397.4268589808153,4,Overburdened,4,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,31471.5,22.0,430.0,No,No,1430.5220770354194,3,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,33640.5,16.0,245.5,No,No,2102.52993591879,6,Overburdened,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,52043.0,50.0,468.0,No,No,1040.8597918280416,7,Under-Burdened,3,0,High Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,29638.0,21.0,421.0,No,No,1411.3326612701612,4,Normal,4,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,25109.5,16.0,317.5,No,No,1569.3427691607694,6,Normal,2,0,Low Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,50599.5,24.0,614.0,No,No,2108.3116215368245,6,Overburdened,4,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,109217.0,29.0,942.0,Yes,Yes,3766.1021496199482,3,Overburdened,2,4,High Volume,High Strain
Government,Rural,Non-Teaching,Pneumonia,10799.0,13.0,80.0,No,Yes,830.6916686987164,1,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,6472.0,8.0,51.0,No,No,808.998988751264,4,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,23312.0,18.0,164.0,Yes,Yes,1295.110391605338,3,Normal,1,0,Low Volume,Medium Strain
Government,Urban,Non-Teaching,Pneumonia,27460.0,23.0,377.0,No,No,1193.912524385859,4,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,11497.0,69.0,201.0,No,No,166.62316425751243,2,Under-Burdened,0,11,Low Volume,Low Strain
Nonprofit,Urban,Teaching,Pneumonia,112998.5,72.0,1538.0,No,No,1569.4233931356398,5,Normal,0,0,High Volume,Medium Strain
Investor Owned,Urban,Teaching,Pneumonia,87345.0,64.0,697.0,Yes,Yes,1364.7654117554043,7,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,51767.0,26.0,815.0,No,Yes,1991.0376957547323,3,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Teaching,Pneumonia,99973.0,59.0,1051.0,No,No,1694.4573399224846,5,Normal,0,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,30920.5,20.0,296.0,No,No,1546.0242269878865,6,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,56462.0,31.0,469.0,No,No,1821.3542511760481,6,Overburdened,2,0,High Volume,High Strain
