Tot_ED_NmbVsts,EDStations,Visits_Per_Station,LICENSED_BED_SIZE,Category,HospitalOwnership,UrbanRuralDesi,TEACHINGDesignation,PrimaryCareShortageArea,MentalHealthShortageArea,Overburdened,Overburden_Prob
49958.666666666664,25.0,1998.3458673283196,300-499,Pneumonia,Government,Urban,Non-Teaching,No,No,1,0.9033333333333333
73416.5,80.5,912.0060978874412,200-299,Pneumonia,Nonprofit,Urban,Teaching,No,No,0,0.0
65069.0,36.0,1807.4717201467442,200-299,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,1,0.86
33380.333333333336,8.0,4172.536450996104,50-99,Pneumonia,Government,Rural,Non-Teaching,No,No,1,0.9624906702492908
67463.5,30.0,2248.7825837391388,300-499,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,1,0.04416194407445957
28103.666666666668,13.333333333333334,2107.7734191699356,100-149,Pneumonia,Nonprofit,Urban,Non-Teaching,Yes,No,1,0.9866666666666667
3986.3333333333335,6.0,664.3877815759197,100-149,Pneumonia,Government,Frontier,Non-Teaching,Yes,Yes,0,0.0
24901.0,28.0,889.3211109567461,200-299,Pneumonia,Investor Owned,Urban,Non-Teaching,No,Yes,0,0.0
42502.0,26.0,1634.691678964739,200-299,Pneumonia,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0033333333333333335
9721.666666666666,11.0,883.7870753450829,1-49,Pneumonia,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.01399646171351662
9916.0,7.0,1416.5694049008503,1-49,Pneumonia,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.16971758461037223
57303.333333333336,51.0,1123.594550929173,200-299,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,0,0.24333333333333335
24714.666666666668,13.0,1901.1267427230187,100-149,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,1,0.8466666666666667
57780.0,45.0,1283.99971466673,150-199,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,0,0.006666666666666667
48864.0,27.0,1809.7771074899601,100-149,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,1,0.7891573369159576
8867.0,9.0,985.2211275320806,1-49,Pneumonia,Investor Owned,Rural,Non-Teaching,No,No,0,0.002490670249290939
17207.5,15.0,1147.1659018893988,50-99,Pneumonia,Investor Owned,Urban,Non-Teaching,No,No,0,0.013333333333333334
35628.0,29.5,1207.728404159863,200-299,Pneumonia,Investor Owned,Urban,Non-Teaching,No,Yes,0,0.0
8424.666666666666,8.333333333333334,1010.9587868494557,50-99,Pneumonia,Government,Urban,Non-Teaching,Yes,No,0,0.056666666666666664
53276.0,30.0,1775.8660747113086,150-199,Pneumonia,Nonprofit,Urban,Teaching,No,Yes,1,0.98
31739.5,34.0,933.5144313192848,100-149,Pneumonia,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.08666666666666667
77669.33333333333,33.0,2353.6154483993587,300-499,Pneumonia,Investor Owned,Urban,Non-Teaching,No,No,1,0.7358240035826242
51875.333333333336,32.0,1621.1036600717728,200-299,Pneumonia,Investor Owned,Urban,Non-Teaching,No,No,0,0.0
72098.66666666667,40.0,1802.4662160501127,300-499,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,1,0.4476213001205758
18690.333333333332,12.0,1557.5264798390444,1-49,Pneumonia,Government,Rural,Non-Teaching,Yes,No,0,0.0
28291.666666666668,14.0,2020.8318898819837,50-99,Pneumonia,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.8633333333333333
59761.5,80.5,742.3787897666099,300-499,Pneumonia,Government,Urban,Non-Teaching,Yes,Yes,0,0.0
33321.0,24.0,1388.3744215106578,150-199,Pneumonia,Government,Rural,Non-Teaching,Yes,Yes,0,0.006666666666666667
28867.333333333332,15.0,1924.4876058971515,100-149,Pneumonia,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.86
30663.666666666668,18.0,1703.536090628098,50-99,Pneumonia,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.04
40721.5,38.5,1057.70102397376,200-299,Pneumonia,Government,Urban,Non-Teaching,No,No,0,0.0033333333333333335
40176.0,28.0,1434.8566304083463,300-499,Pneumonia,Investor Owned,Urban,Non-Teaching,No,No,0,0.18666666666666668
7952.0,6.0,1325.331124448126,1-49,Pneumonia,Nonprofit,Rural,Non-Teaching,No,No,0,0.01
22600.333333333332,14.0,1614.3083707321161,100-149,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,0,0.5633333333333334
45771.666666666664,31.0,1476.5049000521826,200-299,Pneumonia,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
26971.5,11.0,2451.952316406985,1-49,Pneumonia,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.7433333333333333
59699.0,44.0,1356.7951461829211,200-299,Pneumonia,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.0033333333333333335
36398.0,40.0,909.9497725125568,150-199,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,0,0.011988084599344653
69248.0,54.0,1282.3701328944198,150-199,Pneumonia,Government,Urban,Non-Teaching,No,No,0,0.0
112998.5,80.0,1412.4810734398657,300-499,Pneumonia,Nonprofit,Urban,Teaching,No,No,0,0.0
9934.0,5.0,1986.7960264079472,1-49,Pneumonia,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.8564945129880893
15236.0,11.0,1385.0896499185,1-49,Pneumonia,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.01399646171351662
26490.0,24.0,1103.7495401043584,100-149,Pneumonia,Nonprofit,Rural,Non-Teaching,No,No,0,0.0033333333333333335
9268.0,9.0,1029.7766335815184,50-99,Pneumonia,Investor Owned,Rural,Non-Teaching,Yes,Yes,0,0.0033333333333333335
63937.0,48.0,1332.0205558290509,300-499,Pneumonia,Nonprofit,Urban,Teaching,No,Yes,0,0.02666666666666667
11554.0,12.0,962.8325309728909,50-99,Pneumonia,Investor Owned,Rural,Non-Teaching,Yes,Yes,0,0.01
30623.0,20.0,1531.149234425383,150-199,Pneumonia,Government,Rural,Non-Teaching,Yes,Yes,0,0.016666666666666666
74433.0,36.0,2067.582759004789,300-499,Pneumonia,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.98
45491.0,30.0,1516.3661612112796,200-299,Pneumonia,Government,Urban,Teaching,No,Yes,0,0.0
53560.0,40.0,1338.9996652500836,200-299,Pneumonia,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.013333333333333334
2364.0,2.0,1181.9940900295499,1-49,Pneumonia,Nonprofit,Frontier,Non-Teaching,Yes,Yes,0,0.006666666666666667
41196.0,26.0,1584.4609290534888,300-499,Pneumonia,Nonprofit,Urban,Teaching,No,No,0,0.14333333333333334
72057.0,46.0,1566.456181205178,300-499,Pneumonia,Nonprofit,Urban,Non-Teaching,Yes,No,0,0.0033333333333333335
33564.0,14.0,2397.4268589808153,150-199,Pneumonia,Government,Urban,Non-Teaching,No,No,1,0.8966666666666666
31471.5,22.0,1430.5220770354194,100-149,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,0,0.04759523447527358
33640.5,16.0,2102.52993591879,300-499,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,1,0.5994109999389885
52043.0,50.0,1040.8597918280416,500+,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,0,0.01
29638.0,21.0,1411.3326612701612,150-199,Pneumonia,Investor Owned,Urban,Non-Teaching,No,No,0,0.006666666666666667
25109.5,16.0,1569.3427691607694,300-499,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,0,0.5994109999389885
50599.5,24.0,2108.3116215368245,300-499,Pneumonia,Investor Owned,Urban,Non-Teaching,No,No,1,0.7766666666666666
109217.0,29.0,3766.1021496199482,100-149,Pneumonia,Nonprofit,Urban,Non-Teaching,Yes,Yes,1,0.9733333333333334
10799.0,13.0,830.6916686987164,1-49,Pneumonia,Government,Rural,Non-Teaching,No,Yes,0,0.0
6472.0,8.0,808.998988751264,150-199,Pneumonia,Nonprofit,Rural,Non-Teaching,No,No,0,0.006666666666666667
23312.0,18.0,1295.110391605338,100-149,Pneumonia,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.27
27460.0,23.0,1193.912524385859,150-199,Pneumonia,Government,Urban,Non-Teaching,No,No,0,0.09
11497.0,69.0,166.62316425751243,50-99,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,0,0.02
112998.5,72.0,1569.4233931356398,200-299,Pneumonia,Nonprofit,Urban,Teaching,No,No,0,0.0
87345.0,64.0,1364.7654117554043,500+,Pneumonia,Investor Owned,Urban,Teaching,Yes,Yes,0,0.0033333333333333335
51767.0,26.0,1991.0376957547323,100-149,Pneumonia,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.83
99973.0,59.0,1694.4573399224846,200-299,Pneumonia,Nonprofit,Urban,Teaching,No,No,0,0.006666666666666667
30920.5,20.0,1546.0242269878865,300-499,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,0,0.04014577201264974
56462.0,31.0,1821.3542511760481,300-499,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,1,0.5573023167547668
45169.5,29.0,1557.56842842468,300-499,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
107243.0,53.0,2023.4524484051983,200-299,Pneumonia,Nonprofit,Urban,Teaching,No,No,1,0.69
42886.0,25.0,1715.4393138242744,100-149,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,0,0.13164800716524855
112998.5,80.5,1403.7079001605093,300-499,Pneumonia,Nonprofit,Urban,Teaching,Yes,No,0,0.0
62646.0,24.0,2610.2489123962864,300-499,Pneumonia,Nonprofit,Urban,Teaching,No,Yes,1,0.9766666666666667
4339.5,4.0,1084.8722878192805,1-49,Pneumonia,Nonprofit,Frontier,Non-Teaching,Yes,Yes,0,0.006666666666666667
14965.0,39.0,383.7178503287563,150-199,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,0,0.011988084599344653
112998.5,80.5,1403.7079001605093,300-499,Pneumonia,Nonprofit,Urban,Teaching,No,No,0,0.0
5637.5,7.0,805.3559923485824,50-99,Pneumonia,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.30333333333333334
82844.0,62.0,1336.1933328720431,300-499,Pneumonia,Investor Owned,Urban,Teaching,Yes,Yes,0,0.0033333333333333335
13380.0,22.0,608.1815417356629,200-299,Pneumonia,Investor Owned,Urban,Non-Teaching,No,No,0,0.0033333333333333335
17158.0,17.0,1009.293523944986,150-199,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,0,0.0033333333333333335
43220.0,40.0,1080.4997298750675,300-499,Pneumonia,Nonprofit,Urban,Teaching,No,No,0,0.043022788643958344
63151.0,40.0,1578.7746053063486,200-299,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,0,0.013333333333333334
73413.0,36.0,2039.249433541824,200-299,Pneumonia,Nonprofit,Urban,Teaching,No,No,1,0.8666666666666667
74166.0,30.0,2472.199175933608,300-499,Pneumonia,Nonprofit,Urban,Teaching,No,No,1,0.9533333333333334
39333.0,24.0,1638.8743171357012,200-299,Pneumonia,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
53345.0,27.0,1975.740008985182,150-199,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,1,0.75
59695.0,30.0,1989.8326700557766,150-199,Pneumonia,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.9833333333333333
71708.0,73.0,982.3012353012006,300-499,Pneumonia,Government,Urban,Teaching,Yes,Yes,0,0.0
45896.0,35.0,1311.313911053168,150-199,Pneumonia,Government,Urban,Non-Teaching,No,No,0,0.03
34054.5,18.0,1891.9156156024358,100-149,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,1,0.9880841218022792
23820.0,19.5,1221.5378351088025,100-149,Pneumonia,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.13333333333333333
32229.0,23.0,1401.260260321626,50-99,Pneumonia,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.13
2837.0,2.0,1418.4929075354623,1-49,Pneumonia,Government,Frontier,Non-Teaching,Yes,Yes,0,0.0
23943.0,20.0,1197.1494014252994,300-499,Pneumonia,Investor Owned,Urban,Non-Teaching,Yes,No,0,0.0
32425.0,41.0,790.8534656454962,300-499,Pneumonia,Government,Urban,Teaching,No,No,0,0.0033333333333333335
28244.0,16.0,1765.2488967194397,100-149,Pneumonia,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.9233333333333333
4834.0,4.0,1208.4969787575533,50-99,Pneumonia,Government,Frontier,Non-Teaching,Yes,Yes,0,0.006666666666666667
58831.0,56.0,1050.5533838297529,300-499,Pneumonia,Nonprofit,Urban,Non-Teaching,No,No,0,0.006666666666666667
73328.0,64.0,1145.7498209765904,300-499,Pneumonia,Investor Owned,Urban,Non-Teaching,Yes,Yes,0,0.0033333333333333335
68827.0,44.0,1564.249644488717,300-499,Pneumonia,Government,Urban,Teaching,No,Yes,0,0.0033333333333333335
51901.0,24.0,2162.540765608014,300-499,Pneumonia,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.9933333333333333
33076.0,52.0,636.0768007544614,500+,Pneumonia,Government,Urban,Teaching,No,No,0,0.0
28108.0,21.0,1338.4755531068795,200-299,Pneumonia,Nonprofit,Urban,Non-Teaching,Yes,Yes,0,0.006666666666666667
67670.0,62.0,1091.4514368626715,300-499,Pneumonia,Investor Owned,Urban,Non-Teaching,Yes,Yes,0,0.0033333333333333335
13261.0,12.0,1105.082412431323,100-149,Respiratory,Government,Urban,Non-Teaching,No,No,0,0.07666666666666666
29420.666666666668,22.0,1337.302422438293,300-499,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.01
30782.5,40.0,769.562307609423,150-199,Respiratory,Nonprofit,Urban,Teaching,No,No,0,0.006666666666666667
65082.0,59.0,1103.0845587992274,200-299,Respiratory,Government,Urban,Non-Teaching,No,No,0,0.0
29479.0,30.0,982.633005788998,300-499,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.04979785834269488
42180.666666666664,39.0,1081.5552782336893,300-499,Respiratory,Government,Urban,Non-Teaching,No,No,0,0.04646683944798024
28620.0,17.0,1683.5284214538697,150-199,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.01
37801.333333333336,18.0,2100.0729073669036,100-149,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,1,0.9686196880335968
31745.0,22.0,1442.9538895664139,100-149,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.0388731836830373
110997.0,80.0,1387.4623265672092,300-499,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.0033333333333333335
66977.0,40.0,1674.4245813938546,200-299,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.009157336915957605
24025.0,14.0,1716.070202806998,50-99,Respiratory,Nonprofit,Rural,Non-Teaching,Yes,No,0,0.023333333333333334
9708.5,5.0,1941.696116607767,100-149,Respiratory,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.8433333333333334
8570.0,14.0,612.1424198982716,100-149,Respiratory,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.37666666666666665
55911.0,49.0,1141.0405834611054,200-299,Respiratory,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
10039.0,8.0,1254.8734314082108,1-49,Respiratory,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.46447334197324436
41025.0,30.0,1367.4995441668186,100-149,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.11
46164.333333333336,44.0,1049.1891554873132,500+,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
63404.333333333336,52.0,1219.3138680806665,200-299,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.034831171396270226
50722.333333333336,32.0,1585.072421331535,200-299,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.014981340498581878
16929.333333333332,12.0,1410.7766021306093,100-149,Respiratory,Investor Owned,Urban,Non-Teaching,No,No,0,0.0033333333333333335
63958.666666666664,36.0,1776.629136121536,150-199,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,1,0.78
16776.666666666668,12.0,1398.0543905102302,100-149,Respiratory,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.20333333333333334
55450.333333333336,59.0,939.8359988978533,300-499,Respiratory,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.0033333333333333335
7588.5,9.0,843.1657298158558,100-149,Respiratory,Investor Owned,Rural,Non-Teaching,Yes,Yes,0,0.0033333333333333335
80788.66666666667,73.0,1106.693912325035,500+,Respiratory,Nonprofit,Urban,Teaching,Yes,No,0,0.006666666666666667
35672.666666666664,10.0,3567.263099403567,1-49,Respiratory,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.7889840682968996
57338.0,48.0,1194.5414178038711,300-499,Respiratory,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.016666666666666666
47511.333333333336,21.0,2262.4433670904605,150-199,Respiratory,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.98
5907.0,4.333333333333333,1363.1507004214607,1-49,Respiratory,Investor Owned,Frontier,Non-Teaching,Yes,Yes,0,0.0
10314.0,8.0,1289.2483884395144,1-49,Respiratory,Investor Owned,Rural,Non-Teaching,Yes,Yes,0,0.012799694765351833
28371.0,20.0,1418.5492907253547,100-149,Respiratory,Investor Owned,Rural,Non-Teaching,Yes,Yes,0,0.02
39829.0,16.0,2489.31094418066,100-149,Respiratory,Government,Rural,Non-Teaching,Yes,Yes,1,0.9733333333333334
7991.666666666667,7.666666666666667,1042.3899447087679,1-49,Respiratory,Government,Rural,Non-Teaching,No,No,0,0.0033333333333333335
1610.0,2.0,804.9959750201249,1-49,Respiratory,Government,Frontier,Non-Teaching,Yes,No,0,0.0
28485.0,10.0,2848.4971515028487,150-199,Respiratory,Nonprofit,Urban,Non-Teaching,Yes,Yes,1,0.98
6546.333333333333,8.0,818.290643803362,100-149,Respiratory,Government,Frontier,Non-Teaching,Yes,Yes,0,0.0033333333333333335
64106.0,42.666666666666664,1502.484022855307,100-149,Respiratory,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.016666666666666666
15535.666666666666,12.0,1294.6378100240472,50-99,Respiratory,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.31666666666666665
20035.333333333332,13.0,1541.1783016577167,1-49,Respiratory,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.006666666666666667
88985.33333333333,40.666666666666664,2188.163396353263,150-199,Respiratory,Nonprofit,Urban,Non-Teaching,Yes,Yes,1,0.9733333333333334
18720.666666666668,8.0,2340.080408232823,1-49,Respiratory,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.46447334197324436
18771.0,12.0,1564.2486964594198,1-49,Respiratory,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.0
10002.666666666666,8.0,1250.3317704186202,1-49,Respiratory,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.46447334197324436
14433.0,8.0,1804.122744846569,100-149,Respiratory,Investor Owned,Urban,Non-Teaching,No,No,1,0.00790506939805537
102466.66666666667,42.666666666666664,2401.561937133921,300-499,Respiratory,Government,Urban,Non-Teaching,No,Yes,1,0.96
36011.0,26.0,1385.0379288315658,300-499,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.006184373531547696
12317.0,17.0,724.528985571185,300-499,Respiratory,Investor Owned,Urban,Non-Teaching,No,No,0,0.013333333333333334
57101.0,35.0,1631.4566767266635,300-499,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.12094118722852744
34882.0,50.5,690.7325364886066,300-499,Respiratory,Investor Owned,Urban,Non-Teaching,Yes,No,0,0.01
65446.0,41.0,1596.2435131113382,300-499,Respiratory,Nonprofit,Urban,Teaching,Yes,No,0,0.0033333333333333335
29986.333333333332,14.0,2141.879422467079,50-99,Respiratory,Investor Owned,Urban,Non-Teaching,No,Yes,1,0.9733333333333334
3751.5,4.0,937.8726553183618,100-149,Respiratory,Investor Owned,Urban,Non-Teaching,Yes,Yes,0,0.04666666666666667
20267.0,12.0,1688.915259237284,200-299,Respiratory,Investor Owned,Urban,Non-Teaching,No,No,0,0.0033333333333333335
33361.5,14.0,2382.9625835981547,150-199,Respiratory,Investor Owned,Urban,Non-Teaching,No,No,1,0.81
46487.666666666664,30.666666666666668,1515.9016795972782,150-199,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.12333333333333334
9859.5,8.0,1232.4359594550508,100-149,Respiratory,Investor Owned,Urban,Non-Teaching,Yes,Yes,0,0.07333333333333333
6710.333333333333,9.0,745.591764157299,100-149,Respiratory,Investor Owned,Urban,Non-Teaching,No,No,0,0.0
16033.333333333334,21.0,763.4916999245874,200-299,Respiratory,Investor Owned,Urban,Non-Teaching,No,No,0,0.0
39767.5,37.0,1074.7970068116197,500+,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.006666666666666667
18635.5,9.0,2070.608810434655,100-149,Respiratory,Investor Owned,Urban,Non-Teaching,Yes,No,1,0.8166666666666667
79359.66666666667,32.0,2479.9888083368305,300-499,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,1,0.6015602911688731
68964.66666666667,30.0,2298.8214559484036,500+,Respiratory,Nonprofit,Urban,Non-Teaching,Yes,No,1,0.97
53635.333333333336,57.0,940.9705951513575,300-499,Respiratory,Nonprofit,Urban,Teaching,Yes,No,0,0.0033333333333333335
62426.5,49.5,1261.1411593654223,200-299,Respiratory,Nonprofit,Urban,Non-Teaching,Yes,No,0,0.032490670249290934
61938.666666666664,41.0,1510.6988185287432,200-299,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.0033333333333333335
79005.0,53.0,1490.6600961018685,200-299,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.5821280114693351
40703.0,29.0,1403.5512401547448,300-499,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.01102349832910671
32344.666666666668,18.0,1796.9249276342996,100-149,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,1,0.9686196880335968
36378.0,15.0,2425.198383201078,200-299,Respiratory,Investor Owned,Urban,Non-Teaching,No,No,1,0.5333333333333333
29577.0,10.666666666666666,2772.841150461422,150-199,Respiratory,Investor Owned,Urban,Non-Teaching,Yes,No,1,0.7766666666666666
72059.5,64.0,1125.9295115735138,300-499,Respiratory,Nonprofit,Urban,Teaching,No,No,0,0.006666666666666667
35037.666666666664,29.0,1208.19498567989,300-499,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.01102349832910671
16074.666666666666,5.666666666666667,2836.700876410218,100-149,Respiratory,Investor Owned,Urban,Non-Teaching,No,No,1,0.81
54946.0,55.5,990.0178396364253,500+,Respiratory,Nonprofit,Urban,Teaching,No,No,0,0.0033333333333333335
47234.0,37.0,1276.5942495691215,300-499,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.09134319254425567
4946.5,4.0,1236.621908445229,50-99,Respiratory,Investor Owned,Urban,Non-Teaching,No,No,0,0.016666666666666666
6297.5,7.0,899.6415719406116,100-149,Respiratory,Investor Owned,Urban,Non-Teaching,No,No,0,0.013333333333333334
77714.0,71.0,1094.5632261178555,300-499,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.013333333333333334
57211.0,61.0,937.8850921499849,500+,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.0033333333333333335
12230.666666666666,8.0,1528.8314222940555,100-149,Respiratory,Investor Owned,Urban,Non-Teaching,No,No,0,0.00790506939805537
32363.666666666668,15.333333333333334,2110.672536517911,200-299,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,1,0.48333333333333334
31796.5,21.0,1514.1183266103208,200-299,Respiratory,Government,Urban,Non-Teaching,No,No,0,0.013333333333333334
6826.0,7.0,975.1414640836227,200-299,Respiratory,Investor Owned,Urban,Non-Teaching,Yes,No,0,0.0033333333333333335
18475.333333333332,12.0,1539.609828102921,150-199,Respiratory,Nonprofit,Urban,Non-Teaching,No,No,0,0.006666666666666667
46827.333333333336,41.333333333333336,1132.9190807453836,300-499,Respiratory,Investor Owned,Urban,Non-Teaching,Yes,Yes,0,0.006666666666666667
